order_id,date,time,order_type,branch_code,order_items,order_price,customer_lat,customer_lon,customerHasloyalty?,distance_to_customer_KM,delivery_fee
ORDC02491,2018-05-17,12:23:39,Lunch,NS,"[('Fries', 9), ('Steak', 10)]",558.0,-37.7992136,144.9533168,0,7.707999999999999,13.2590805
ORDI10016,2018-06-18,13:34:38,Lunch,NS,"[('Steak', 9), ('Salad', 6), ('Burger', 2), ('Chicken', 7), ('Fries', 2)]",818.2,-37.8132542,144.973865,0,7.652,13.178220999999999
ORDI08636,2018-09-10,16:16:54,Dinner,NS,"[('Pasta', 4), ('Salmon', 3), ('Shrimp', 5), ('Fish&Chips', 1)]",538.0,-37.8152227,144.9712459,0,7.836,14.2243011
ORDZ01729,2018-05-04,12:03:22,Lunch,NS,"[('Burger', 7), ('Fries', 5)]",277.0,-37.8109799,144.96377990000002,0,7.78,13.2636577
ORDC03592,2018-07-31,14:55:46,Lunch,NS,"[('Chicken', 3), ('Fries', 4), ('Burger', 10)]",454.0,-37.799685,144.9624435,0,6.904,12.1594191
ORDI00454,2018-03-21,10:32:06,Breakfast,NS,"[('Cereal', 7), ('Coffee', 10), ('Pancake', 10)]",464.5,-37.815963399999994,144.9613069,0,8.388,13.169217499999998
ORDZ05845,2018-09-26,16:47:19,Dinner,NS,"[('Fish&Chips', 7), ('Salmon', 6), ('Shrimp', 9)]",977.0,-37.8167966,144.9699858,0,8.103,14.3573908
ORDC03238,2018-10-02,17:07:36,Dinner,NS,"[('Salmon', 5), ('Fish&Chips', 3), ('Shrimp', 8), ('Pasta', 8)]",962.0,-37.8019634,144.9633802,0,6.888,12.7237941
ORDC06626,2018-01-30,08:50:42,Breakfast,NS,"[('Coffee', 1), ('Pancake', 1)]",31.75,-37.8057117,144.9772225,0,7.12,11.761531399999999
ORDC09140,2018-12-07,19:19:26,Dinner,NS,"[('Pasta', 4), ('Shrimp', 1), ('Salmon', 8)]",492.0,-37.817761299999994,144.95734119999997,0,8.857000000000001,14.965924300000001
ORDI08812,2018-06-11,13:14:21,Lunch,NS,"[('Steak', 2), ('Burger', 8), ('Salad', 2), ('Fries', 10), ('Chicken', 7)]",716.4,-37.8149853,144.9602491,0,8.318999999999999,13.757504800000001
ORDZ09133,2018-05-17,12:23:39,Lunch,NS,"[('Fries', 6), ('Steak', 4)]",252.0,-37.808544299999994,144.9634169,0,7.49,13.2016397
ORDZ00573,2018-03-06,10:01:41,Breakfast,NS,"[('Coffee', 4), ('Cereal', 9)]",219.0,-37.815989,144.98343490000002,0,8.624,13.9943263
ORDI07027,2018-09-23,16:47:19,Dinner,NS,"[('Pasta', 5), ('Fish&Chips', 10)]",487.5,-37.8042237,144.9968882,0,8.754,16.466376
ORDI07780,2018-04-20,11:32:57,Breakfast,NS,"[('Pancake', 5), ('Eggs', 2), ('Cereal', 1)]",186.25,-37.8037439,144.9432845,0,8.935,14.138369
ORDC03934,2018-04-05,11:02:32,Breakfast,NS,"[('Cereal', 4), ('Coffee', 5), ('Pancake', 4)]",218.5,-37.8173885,144.9526609,0,9.041,13.4679628
ORDC07063,2018-05-02,11:53:14,Breakfast,NS,"[('Eggs', 4), ('Coffee', 2)]",103.0,-37.807628,144.954003,0,8.381,13.594143300000002
ORDZ04749,2018-06-26,13:44:47,Lunch,NS,"[('Steak', 8), ('Fries', 4)]",408.0,-37.8257466,144.9844918,0,9.54,14.703114300000001
ORDC10507,2018-04-30,11:53:14,Breakfast,NS,"[('Pancake', 3), ('Coffee', 10), ('Eggs', 7), ('Cereal', 1)]",322.75,-37.7998744,144.9550581,0,7.513,12.3448524
ORDI08664,2018-12-05,19:09:17,Dinner,NS,"[('Fish&Chips', 10), ('Pasta', 2), ('Shrimp', 2), ('Salmon', 2)]",595.0,-37.8254348,144.9479158,0,10.217,16.6755737
ORDZ08541,2018-04-14,11:22:49,Breakfast,NS,"[('Pancake', 10), ('Cereal', 6), ('Eggs', 1)]",390.5,-37.817663,144.9911581,0,9.331,16.2774431
ORDC00134,2018-03-24,10:42:15,Breakfast,NS,"[('Cereal', 7), ('Coffee', 7), ('Eggs', 2), ('Pancake', 4)]",340.5,-37.820005200000004,145.01642130000002,0,11.597999999999999,18.3780701
ORDC00444,2018-03-03,10:01:41,Breakfast,NS,"[('Coffee', 10), ('Eggs', 2)]",119.0,-37.821267,144.9669644,0,8.813,16.0457742
ORDC00539,2018-09-03,16:06:45,Dinner,NS,"[('Salmon', 6), ('Fish&Chips', 10)]",596.0,-37.8136961,144.9461109,0,9.113999999999999,15.2645843
ORDZ10213,2018-03-12,10:11:49,Breakfast,NS,"[('Eggs', 2), ('Pancake', 6)]",189.5,-37.8180086,144.9459158,0,9.512,14.740298300000001
ORDI03521,2018-04-12,11:22:49,Breakfast,NS,"[('Pancake', 2), ('Cereal', 6), ('Coffee', 6), ('Eggs', 6)]",351.5,-37.8013917,144.9433256,0,8.798,13.7344549
ORDZ04675,2018-12-29,20:00:00,Dinner,NS,"[('Fish&Chips', 9), ('Pasta', 10), ('Salmon', 4), ('Shrimp', 10)]",1294.0,-37.8216102,144.9439044,0,10.277999999999999,17.814262799999998
ORDI02115,2018-04-07,11:02:32,Breakfast,NS,"[('Pancake', 2), ('Cereal', 8)]",216.5,-37.8227021,145.0076149,0,11.149000000000001,18.4649487
ORDZ07028,2018-10-09,17:17:44,Dinner,NS,"[('Fish&Chips', 10), ('Pasta', 7), ('Shrimp', 8), ('Salmon', 6)]",1220.5,-37.8067673,144.9733776,0,6.956,13.262839499999998
ORDZ07316,2018-08-24,15:46:28,Lunch,NS,"[('Fries', 9), ('Chicken', 9)]",396.0,-37.8078228,144.9403541,0,10.135,15.393554199999999
ORDK02947,2018-07-03,14:05:04,Lunch,BK,"[('Chicken', 9), ('Salad', 3)]",339.6,-37.8096588,144.9640636,0,7.377000000000001,13.156074977072375
ORDX01956,2018-03-20,10:32:06,Breakfast,BK,"[('Cereal', 5), ('Eggs', 1)]",127.0,-37.8019904,144.96013290000002,0,8.095,12.74366983855148
ORDX00598,2018-10-13,17:27:53,Dinner,BK,"[('Pasta', 2), ('Shrimp', 9)]",541.0,-37.8203966,144.9576584,0,8.351,17.83921817785841
ORDA06687,2018-08-15,15:26:11,Lunch,BK,"[('Salad', 9), ('Burger', 1), ('Chicken', 4), ('Fries', 2)]",337.8,-37.8084078,144.9758786,0,6.291,12.080153468694384
ORDK02127,2018-07-08,14:15:12,Lunch,BK,"[('Steak', 5), ('Fries', 2), ('Burger', 2), ('Salad', 10), ('Chicken', 10)]",803.0,-37.8055262,144.98498899999998,0,5.973,14.359545092801365
ORDX07802,2018-03-06,10:01:41,Breakfast,BK,"[('Cereal', 10), ('Coffee', 9), ('Pancake', 3), ('Eggs', 4)]",438.25,-37.813191700000004,144.9513467,0,8.562000000000001,13.206335901546435
ORDK02411,2018-05-22,12:33:48,Lunch,BK,"[('Salad', 4), ('Chicken', 4)]",196.8,-37.7992172,145.0095819,0,4.734,10.537603018837544
ORDA11035,2018-03-23,10:42:15,Breakfast,BK,"[('Eggs', 10), ('Pancake', 4)]",317.0,-37.819997,144.9853336,0,6.28,10.945513726483291
ORDA05357,2018-02-06,09:10:59,Breakfast,BK,"[('Pancake', 4), ('Eggs', 4)]",185.0,-37.824461799999995,144.9889108,0,6.382000000000001,11.046567127822662
ORDK02465,2018-01-14,08:20:16,Breakfast,BK,"[('Eggs', 10), ('Coffee', 3), ('Cereal', 6)]",368.5,-37.8071388,144.9916771,1,5.182,6.284582483083397
ORDK01915,2018-05-19,12:33:48,Lunch,BK,"[('Salad', 1), ('Fries', 10)]",137.2,-37.802641799999996,144.99387280000002,0,5.4,13.791862749983144
ORDX03423,2018-06-29,13:54:55,Lunch,BK,"[('Fries', 4), ('Steak', 6), ('Burger', 1), ('Salad', 5)]",435.0,-37.8054394,144.9521354,0,8.408,14.177506906296783
ORDA06868,2018-06-22,13:44:47,Lunch,BK,"[('Steak', 8), ('Chicken', 4), ('Burger', 4), ('Fries', 4)]",660.0,-37.810832899999994,145.0159988,0,4.322,10.12942653499617
ORDK03890,2018-05-03,12:03:22,Lunch,BK,"[('Salad', 4), ('Fries', 5), ('Chicken', 1), ('Steak', 8)]",520.8,-37.8065618,144.93796469999998,0,9.766,15.522904151579757
ORDK03145,2018-09-19,16:37:10,Dinner,BK,"[('Salmon', 1), ('Fish&Chips', 7)]",286.0,-37.808200799999995,144.9622756,0,7.596,14.496784400446103
ORDK08903,2018-07-05,14:05:04,Lunch,BK,"[('Salad', 2), ('Chicken', 3)]",130.4,-37.812110700000005,144.9886884,0,5.345,11.142932707252783
ORDX03918,2018-01-18,08:30:25,Breakfast,BK,"[('Cereal', 2), ('Eggs', 2), ('Pancake', 9), ('Coffee', 7)]",356.75,-37.8200701,144.952914,1,8.815,7.289426402505915
ORDK06784,2018-06-17,13:34:38,Lunch,BK,"[('Chicken', 4), ('Fries', 9), ('Steak', 3), ('Burger', 2), ('Salad', 3)]",484.6,-37.8004724,144.9644216,0,7.9510000000000005,16.31918850308835
ORDK06748,2018-05-13,12:23:39,Lunch,BK,"[('Burger', 3), ('Salad', 3)]",144.6,-37.800155700000005,144.93440880000003,0,12.342,20.669438358786095
ORDX03285,2018-11-17,18:38:52,Dinner,BK,"[('Salmon', 8), ('Shrimp', 4), ('Fish&Chips', 5), ('Pasta', 2)]",774.0,-37.8056135,145.0041517,0,5.055,14.573806307127418
ORDA02694,2018-10-20,17:38:01,Dinner,BK,"[('Fish&Chips', 1), ('Pasta', 8), ('Shrimp', 5), ('Salmon', 1)]",566.0,-37.808196200000005,144.97330580000002,0,6.522,16.027191991096583
ORDA04988,2018-01-25,08:40:33,Breakfast,BK,"[('Pancake', 8), ('Coffee', 4), ('Eggs', 10)]",444.0,-37.810362899999994,145.00909380000002,0,3.824,8.8212641
ORDA10483,2018-09-20,16:37:10,Dinner,BK,"[('Shrimp', 4), ('Pasta', 1), ('Salmon', 7), ('Fish&Chips', 6)]",740.5,-37.7984619,144.965953,0,8.063,15.1700116
ORDX08077,2018-03-04,10:01:41,Breakfast,BK,"[('Cereal', 4), ('Pancake', 7), ('Coffee', 2), ('Eggs', 8)]",444.75,-37.8108565,144.9631424,0,7.641,14.8010253
ORDA09603,2018-06-18,13:34:38,Lunch,BK,"[('Chicken', 6), ('Salad', 2), ('Fries', 7)]",310.4,-37.803571399999996,144.9264273,0,10.867,16.615385999999997
ORDA08497,2018-04-15,11:22:49,Breakfast,BK,"[('Pancake', 9), ('Cereal', 2), ('Coffee', 1), ('Eggs', 9)]",465.75,-37.8120148,144.9769735,0,6.503,13.849875199999998
ORDX04100,2018-01-09,08:10:08,Breakfast,BK,"[('Pancake', 7), ('Eggs', 10)]",389.75,-37.8138576,144.95696730000003,1,8.171,6.513331299999999
ORDX02599,2018-09-01,16:06:45,Dinner,BK,"[('Pasta', 7), ('Fish&Chips', 7)]",437.5,-37.817085,144.9534563,0,8.646,17.722696600000003
ORDK07593,2018-03-12,10:11:49,Breakfast,BK,"[('Pancake', 9), ('Cereal', 8)]",386.25,-37.8241602,144.9803434,0,7.414,11.8782983
ORDK03320,2018-10-10,17:17:44,Dinner,BK,"[('Salmon', 3), ('Fish&Chips', 10), ('Shrimp', 3)]",635.0,-37.8125065,144.95326310000002,0,8.488999999999999,15.638315300000002
ORDX00751,2018-07-10,14:15:12,Lunch,BK,"[('Steak', 3), ('Fries', 9)]",243.0,-37.8061542,144.94333899999998,0,9.381,15.8339867
ORDA09924,2018-11-08,18:18:35,Dinner,BK,"[('Pasta', 4), ('Salmon', 1), ('Fish&Chips', 7)]",396.0,-37.799115,144.9600818,0,8.399,15.027709
ORDX09799,2018-09-02,16:06:45,Dinner,BK,"[('Fish&Chips', 4), ('Pasta', 5), ('Shrimp', 8), ('Salmon', 6)]",955.5,-37.8148419,144.96071709999998,0,7.956,17.1174298
ORDK06964,2018-08-23,15:46:28,Lunch,BK,"[('Salad', 6), ('Fries', 5), ('Burger', 4), ('Steak', 9), ('Chicken', 5)]",852.2,-37.8025675,144.96376909999998,0,7.75,13.5051334
ORDX01743,2018-10-02,17:07:36,Dinner,BK,"[('Salmon', 10), ('Pasta', 9)]",657.5,-37.813541,144.98507030000002,0,5.768,12.611292800000001
ORDK03805,2018-07-10,14:15:12,Lunch,BK,"[('Chicken', 1), ('Salad', 4), ('Fries', 4), ('Burger', 10)]",458.8,-37.824225399999996,144.9840358,0,6.916,12.8807326
ORDX07970,2018-06-26,13:44:47,Lunch,BK,"[('Salad', 4), ('Steak', 10), ('Chicken', 6), ('Burger', 8), ('Fries', 3)]",994.8,-37.8110185,145.000558,0,4.123,10.166277599999999
ORDA04936,2018-10-22,17:48:10,Dinner,BK,"[('Salmon', 4), ('Fish&Chips', 4)]",304.0,-37.81288789999999,144.9374815,0,9.99,16.9588467
ORDX05552,2018-05-20,12:33:48,Lunch,BK,"[('Fries', 5), ('Burger', 2), ('Chicken', 1), ('Salad', 6)]",257.2,-37.8020399,144.9570886,0,8.201,16.9613908
ORDX10307,2018-03-26,10:42:15,Breakfast,BK,"[('Pancake', 9), ('Coffee', 5), ('Eggs', 4)]",343.75,-37.8197141,144.9985171,0,5.0680000000000005,9.7150375
ORDX07094,2018-10-09,17:17:44,Dinner,BK,"[('Shrimp', 4), ('Pasta', 5), ('Fish&Chips', 3), ('Salmon', 5)]",663.5,-37.812243200000005,144.9524053,0,8.573,15.425307199999999
ORDA03470,2018-08-08,15:16:03,Lunch,BK,"[('Fries', 10), ('Salad', 10), ('Steak', 4), ('Chicken', 8), ('Burger', 2)]",790.0,-37.7996134,144.96067419999997,0,8.31,14.0852339
ORDX04962,2018-08-28,15:56:37,Lunch,BK,"[('Chicken', 7), ('Burger', 6), ('Fries', 8)]",506.0,-37.812003999999995,144.9636734,0,7.544,13.388909900000002
ORDX04862,2018-11-19,18:38:52,Dinner,BK,"[('Shrimp', 3), ('Pasta', 7)]",354.5,-37.8237969,144.9902366,0,6.222,13.0625654
ORDA02307,2018-11-27,18:59:09,Dinner,BK,"[('Salmon', 5), ('Fish&Chips', 3)]",310.0,-37.8193391,144.98325359999998,0,6.47,13.319722699999998
ORDK05665,2018-01-23,08:40:33,Breakfast,BK,"[('Cereal', 9), ('Pancake', 2), ('Coffee', 3)]",260.0,-37.816235600000006,144.96004419999997,0,8.099,12.572403699999999
ORDK05467,2018-02-28,09:51:32,Breakfast,BK,"[('Pancake', 9), ('Cereal', 9), ('Eggs', 5), ('Coffee', 4)]",547.25,-37.8084919,144.94879609999998,0,8.883,13.8336769
ORDX01500,2018-04-30,11:53:14,Breakfast,BK,"[('Coffee', 10), ('Pancake', 5), ('Cereal', 10)]",406.25,-37.8148837,144.94489380000002,0,9.173,13.778557800000002
ORDK08346,2018-05-13,12:23:39,Lunch,BK,"[('Steak', 10), ('Burger', 6), ('Chicken', 9)]",924.0,-37.799578499999996,144.9596198,0,8.498,16.9325312
ORDA09282,2018-04-27,11:53:14,Breakfast,BK,"[('Coffee', 8), ('Cereal', 6), ('Eggs', 9)]",384.0,-37.800230799999994,144.9873905,0,6.202999999999999,10.6400649
ORDX03733,2018-06-25,13:44:47,Lunch,BK,"[('Burger', 9), ('Steak', 6), ('Fries', 9), ('Salad', 5), ('Chicken', 4)]",871.0,-37.8241714,144.9839647,0,6.926,12.938148199999999
ORDX00693,2018-04-19,11:32:57,Breakfast,BK,"[('Eggs', 5), ('Coffee', 5)]",147.5,-37.8134021,144.9739325,0,6.825,11.725083300000001
ORDK01675,2018-01-15,08:20:16,Breakfast,BK,"[('Eggs', 8), ('Pancake', 10)]",418.5,-37.8095744,145.00032040000002,1,4.225,4.4992879
ORDA06472,2018-03-23,10:42:15,Breakfast,BK,"[('Coffee', 8), ('Cereal', 5)]",165.0,-37.800372499999995,144.95862649999998,0,8.281,13.335236100000001
ORDK00602,2018-06-18,13:34:38,Lunch,BK,"[('Steak', 7), ('Fries', 6), ('Chicken', 6), ('Salad', 7)]",699.4,-37.8205453,145.0035224,0,4.712,10.5997194
ORDA05963,2018-08-27,15:56:37,Lunch,BK,"[('Burger', 5), ('Chicken', 7), ('Steak', 10), ('Fries', 7)]",913.0,-37.803196899999996,144.98113909999998,0,6.465,12.260952900000001
ORDX03052,2018-12-25,19:49:51,Dinner,BK,"[('Fish&Chips', 3), ('Shrimp', 1), ('Pasta', 8), ('Salmon', 1)]",420.0,-37.8252348,144.9567953,0,8.866,15.6434734
ORDX04533,2018-01-21,08:40:33,Breakfast,BK,"[('Coffee', 9), ('Pancake', 8)]",261.5,-37.803740600000005,144.9654287,0,7.507999999999999,14.8763214
ORDK07263,2018-11-27,18:59:09,Dinner,BK,"[('Fish&Chips', 6), ('Salmon', 4), ('Shrimp', 5), ('Pasta', 2)]",699.0,-37.8187564,144.98421509999997,0,6.31,12.5848156
ORDA06531,2018-08-07,15:16:03,Lunch,BK,"[('Burger', 9), ('Salad', 5), ('Fries', 9), ('Steak', 9), ('Chicken', 4)]",1006.0,-37.8092574,144.9721461,0,6.715,12.976840300000001
ORDX08290,2018-06-14,13:24:30,Lunch,BK,"[('Fries', 5), ('Steak', 1), ('Burger', 9), ('Chicken', 2), ('Salad', 7)]",568.4,-37.8095753,144.9638786,0,7.377,13.0714263
ORDX00348,2018-02-05,09:10:59,Breakfast,BK,"[('Pancake', 1), ('Coffee', 7)]",76.75,-37.819261600000004,144.960999,0,8.031,12.558777300000001
ORDK08379,2018-05-12,12:23:39,Lunch,BK,"[('Fries', 1), ('Salad', 6), ('Chicken', 7), ('Steak', 3)]",474.2,-37.8026845,144.9942934,0,5.362,13.560191699999999
ORDX00071,2018-08-11,15:16:03,Lunch,BK,"[('Chicken', 1), ('Salad', 5), ('Steak', 3), ('Burger', 7), ('Fries', 3)]",506.0,-37.818589200000005,144.95329719999998,0,10.415999999999999,18.9130685
ORDX10324,2018-01-10,08:10:08,Breakfast,BK,"[('Eggs', 3), ('Pancake', 5), ('Cereal', 9)]",376.25,-37.8066513,144.95702849999998,1,8.296,6.8223063999999995
ORDA03263,2018-11-12,18:28:43,Dinner,BK,"[('Salmon', 3), ('Shrimp', 8)]",555.0,-37.803343100000006,144.9783502,0,6.995,13.9004354
ORDK01110,2018-05-14,12:23:39,Lunch,BK,"[('Salad', 7), ('Steak', 10), ('Chicken', 1)]",602.4,-37.8177379,144.9787149,0,6.774,12.539775
ORDA04831,2018-03-11,10:11:49,Breakfast,BK,"[('Coffee', 2), ('Pancake', 10)]",257.5,-37.80452460000001,144.9632753,0,7.574,15.6642637
ORDX05928,2018-08-11,15:16:03,Lunch,BK,"[('Salad', 9), ('Fries', 8), ('Steak', 9), ('Burger', 6)]",841.8,-37.8090287,144.9426335,0,9.732999999999999,18.2620903
ORDX10383,2018-12-31,20:00:00,Dinner,BK,"[('Fish&Chips', 1), ('Salmon', 6), ('Pasta', 6)]",446.0,-37.80279779999999,145.0067929,0,5.57,12.611871
ORDX05545,2018-08-09,15:16:03,Lunch,BK,"[('Chicken', 4), ('Burger', 8)]",376.0,-37.8052479,144.94095769999998,0,9.498,15.367645999999999
ORDK09993,2018-07-16,14:25:21,Lunch,BK,"[('Burger', 4), ('Fries', 9)]",232.0,-37.801081200000006,145.0146905,0,4.785,10.3633767
ORDX03480,2018-04-21,11:32:57,Breakfast,BK,"[('Eggs', 6), ('Pancake', 1), ('Cereal', 7), ('Coffee', 10)]",378.25,-37.8187693,144.9535671,0,8.773,15.753949300000002
ORDA03826,2018-07-23,14:45:38,Lunch,BK,"[('Steak', 9), ('Salad', 9)]",559.8,-37.824904100000005,145.0086064,0,4.89,10.348793800000001
ORDA00484,2018-11-24,18:49:00,Dinner,BK,"[('Fish&Chips', 1), ('Shrimp', 7)]",413.0,-37.804192799999996,144.9585999,0,7.909,17.6820664
ORDK08008,2018-02-20,09:31:16,Breakfast,BK,"[('Pancake', 6), ('Cereal', 2), ('Coffee', 4), ('Eggs', 1)]",239.5,-37.821048499999996,144.92681059999998,0,11.370999999999999,15.974067999999999
ORDK07985,2018-04-05,11:02:32,Breakfast,BK,"[('Eggs', 7), ('Coffee', 10), ('Cereal', 8)]",397.0,-37.813995299999995,144.9492407,0,9.971,15.0307745
ORDA08592,2018-03-02,10:01:41,Breakfast,BK,"[('Eggs', 6), ('Coffee', 10), ('Cereal', 3)]",270.0,-37.8196042,144.9902635,0,5.792,10.6287487
ORDX09504,2018-06-12,13:24:30,Lunch,BK,"[('Fries', 9), ('Steak', 8), ('Chicken', 10), ('Salad', 7)]",908.4,-37.815135999999995,144.9419156,0,9.544,15.597238800000001
ORDX03338,2018-01-28,08:50:42,Breakfast,BK,"[('Coffee', 8), ('Pancake', 2), ('Cereal', 3), ('Eggs', 8)]",347.5,-37.8238298,144.94348169999998,0,9.925,16.9658933
ORDK03000,2018-07-03,14:05:04,Lunch,BK,"[('Fries', 8), ('Chicken', 3), ('Steak', 5)]",417.0,-37.809577000000004,144.9636701,0,7.4,13.7337721
ORDK05752,2018-12-19,19:39:43,Dinner,BK,"[('Pasta', 6), ('Shrimp', 7), ('Salmon', 5), ('Fish&Chips', 6)]",958.0,-37.8253708,144.9892856,0,6.447,13.2359561
ORDK10187,2018-03-31,10:52:23,Breakfast,BK,"[('Coffee', 5), ('Eggs', 8)]",213.5,-37.8246475,144.945698,0,9.7,17.2395777
ORDK05385,2018-03-13,10:21:58,Breakfast,BK,"[('Coffee', 4), ('Pancake', 8)]",224.0,-37.8138875,144.95534650000002,0,8.397,12.8932106
ORDX02750,2018-03-06,10:01:41,Breakfast,BK,"[('Cereal', 7), ('Eggs', 8)]",323.0,-37.8132486,144.9512,0,8.576,13.0157673
ORDK09007,2018-06-03,13:04:13,Lunch,BK,"[('Salad', 5), ('Fries', 9)]",194.0,-37.818080200000004,144.9703929,0,7.337999999999999,15.265651199999999
ORDX03965,2018-05-16,12:23:39,Lunch,BK,"[('Chicken', 7), ('Burger', 5), ('Salad', 7), ('Fries', 4)]",547.4,-37.8090115,144.9720216,0,6.78,12.1600819
ORDK08376,2018-09-21,16:37:10,Dinner,BK,"[('Shrimp', 9), ('Pasta', 2), ('Fish&Chips', 3), ('Salmon', 8)]",974.0,-37.8090417,144.9295415,0,10.677999999999999,17.3697312
ORDA04371,2018-03-13,10:21:58,Breakfast,BK,"[('Pancake', 1), ('Coffee', 8), ('Eggs', 1)]",106.25,-37.8083862,144.97173869999997,0,6.715,11.9075184
ORDA08755,2018-06-14,13:24:30,Lunch,BK,"[('Salad', 5), ('Burger', 4), ('Steak', 1), ('Fries', 7)]",339.0,-37.8095778,144.963772,0,7.388,13.597528200000001
ORDA02744,2018-01-31,08:50:42,Breakfast,BK,"[('Cereal', 8), ('Coffee', 6)]",213.0,-37.8220494,144.96010890000002,0,9.461,14.529758600000001
ORDX01644,2018-03-05,10:01:41,Breakfast,BK,"[('Pancake', 2), ('Eggs', 5), ('Coffee', 10), ('Cereal', 9)]",422.5,-37.7946969,144.9361619,0,10.535,15.7268145
ORDA08058,2018-09-11,16:16:54,Dinner,BK,"[('Pasta', 4), ('Fish&Chips', 3)]",215.0,-37.8080847,144.96857749999998,0,6.936,13.656143599999998
ORDX01060,2018-11-15,18:28:43,Dinner,BK,"[('Salmon', 9), ('Shrimp', 7), ('Pasta', 4), ('Fish&Chips', 3)]",962.0,-37.8012256,144.9531925,0,8.534,15.513443099999998
ORDX08480,2018-03-22,10:32:06,Breakfast,BK,"[('Pancake', 9), ('Cereal', 2), ('Eggs', 10), ('Coffee', 3)]",502.75,-37.8058282,144.9473266,0,8.896,13.971050699999997
ORDK05329,2018-04-28,11:53:14,Breakfast,BK,"[('Cereal', 8), ('Eggs', 2), ('Pancake', 3), ('Coffee', 4)]",314.75,-37.8160869,144.9633195,0,7.852,15.6044454
ORDK11077,2018-05-25,12:43:56,Lunch,BK,"[('Steak', 1), ('Fries', 4)]",93.0,-37.8241365,144.9491165,0,9.395,15.4357033
ORDK10353,2018-11-24,18:49:00,Dinner,BK,"[('Fish&Chips', 8), ('Salmon', 8)]",608.0,-37.80479329999999,144.9589865,0,7.904,17.3252528
ORDX06678,2018-01-08,08:10:08,Breakfast,BK,"[('Coffee', 2), ('Pancake', 8), ('Eggs', 2)]",253.0,-37.8164305,144.9382911,1,9.958,7.5579
ORDX00165,2018-01-15,08:20:16,Breakfast,BK,"[('Coffee', 3), ('Eggs', 7), ('Cereal', 4), ('Pancake', 2)]",309.0,-37.818047899999996,144.9486133,1,9.158,7.049177799999999
ORDA00116,2018-07-16,14:25:21,Lunch,BK,"[('Fries', 2), ('Salad', 7), ('Steak', 8), ('Chicken', 2), ('Burger', 10)]",878.4,-37.804250599999996,144.957403,0,8.04,14.0256223
ORDX10261,2018-07-22,14:45:38,Lunch,BK,"[('Salad', 6), ('Fries', 6), ('Steak', 4)]",355.2,-37.8261748,145.0083752,0,5.033,13.0425913
ORDK01267,2018-07-25,14:45:38,Lunch,BK,"[('Steak', 1), ('Salad', 1), ('Burger', 6), ('Fries', 2)]",272.2,-37.811736200000006,144.95632690000002,0,8.092,13.5061892
ORDK06276,2018-10-09,17:17:44,Dinner,BK,"[('Salmon', 6), ('Pasta', 6), ('Fish&Chips', 4)]",551.0,-37.812655,144.92524369999998,0,11.257,18.4314824
ORDX04159,2018-09-13,16:27:02,Dinner,BK,"[('Fish&Chips', 3), ('Shrimp', 6), ('Salmon', 3)]",552.0,-37.8078058,144.9422467,0,9.568,15.967191399999999
ORDK06068,2018-09-02,16:06:45,Dinner,BK,"[('Fish&Chips', 8), ('Salmon', 5), ('Shrimp', 8), ('Pasta', 9)]",1164.5,-37.8119519,144.9706032,0,7.015,16.6428732
ORDX08088,2018-06-18,13:34:38,Lunch,BK,"[('Steak', 9), ('Burger', 7), ('Chicken', 3)]",718.0,-37.8212466,145.0150229,0,4.59,10.404546400000001
ORDA05477,2018-03-27,10:42:15,Breakfast,BK,"[('Pancake', 2), ('Coffee', 5), ('Cereal', 1), ('Eggs', 2)]",151.0,-37.8125999,144.9539031,0,8.333,13.2541516
ORDK01131,2018-05-01,11:53:14,Breakfast,BK,"[('Coffee', 2), ('Cereal', 6)]",141.0,-37.8044437,144.97063459999998,0,7.16,11.9360001
ORDX05286,2018-08-31,15:56:37,Lunch,BK,"[('Fries', 7), ('Steak', 9), ('Salad', 6), ('Chicken', 10), ('Burger', 9)]",1191.2,-37.808696399999995,144.961653,0,7.682,13.212547899999999
ORDX08204,2018-12-07,19:19:26,Dinner,BK,"[('Pasta', 4), ('Fish&Chips', 4), ('Salmon', 1), ('Shrimp', 3)]",453.0,-37.8183904,144.9662769,0,7.631,14.119959
ORDK02203,2018-03-11,10:11:49,Breakfast,BK,"[('Pancake', 8), ('Cereal', 5), ('Eggs', 7), ('Coffee', 8)]",513.0,-37.802562,144.9637171,0,7.755,14.891740900000002
ORDK04398,2018-01-07,08:10:08,Breakfast,BK,"[('Cereal', 10), ('Eggs', 1), ('Coffee', 6), ('Pancake', 1)]",301.25,-37.8144943,144.938064,1,10.132,8.3564974
ORDA05302,2018-09-25,16:47:19,Dinner,BK,"[('Shrimp', 8), ('Salmon', 9), ('Fish&Chips', 6)]",1011.0,-37.812230299999996,145.0159644,0,3.562,9.996692900000001
ORDK03644,2018-07-28,14:55:46,Lunch,BK,"[('Salad', 4), ('Fries', 1), ('Burger', 6), ('Chicken', 2), ('Steak', 4)]",510.8,-37.8001117,144.9690652,0,7.745,16.2755601
ORDX04075,2018-10-24,17:48:10,Dinner,BK,"[('Salmon', 5), ('Shrimp', 6), ('Pasta', 10), ('Fish&Chips', 9)]",1119.0,-37.8202216,144.9668039,0,7.864,14.658691699999999
ORDK08172,2018-06-01,12:54:05,Lunch,BK,"[('Burger', 3), ('Salad', 8), ('Chicken', 5), ('Steak', 7), ('Fries', 5)]",765.6,-37.8040177,145.0047712,0,5.336,11.0126306
